letter,unit-0,unit-1,unit-2,unit-3,unit-4,unit-5,unit-6,unit-7,unit-8,unit-9,unit-10,unit-11,unit-12,unit-13,unit-14,unit-15,unit-16,unit-17,unit-18,unit-19,unit-20,unit-21,unit-22,unit-23,unit-24,unit-25,unit-26,unit-27
V,0.380448385,0.402581934,0.399764452,0.270472579,0.259089094,0.378794253,0.208455485,0.251837829,0.24768948,0.161624407,0.252833239,1.171776952,0.927412633,0.209806669,1.814662071,0.650998509,0.927412633,0.22691709,1.799354498,1.070835,0.644259764,0.163363393,0.732171669,0.119128178,0.440136985,0.155687567,0.754307359,0.436123929
V,0.389017197,0.401253922,0.38642588,0.253701019,0.224272765,0.378794253,0.200626961,0.248701494,0.246163658,0.16940194,0.237464366,1.168772115,0.899048861,0.202030509,1.797294321,0.673750952,0.899048861,0.223290646,1.763345614,1.071655654,0.602298059,0.173069074,0.696255966,0.103320082,0.472941296,0.15789033,0.716962019,0.476512711
V,0.383085692,0.406157792,0.400573791,0.265141675,0.235215728,0.374458982,0.210895408,0.246026735,0.232229602,0.164211127,0.242258477,1.177857597,0.927072398,0.203078896,1.816392865,0.717063855,0.927072398,0.235215728,1.784393994,1.055769902,0.613388264,0.166322636,0.731084026,0.104768606,0.446773571,0.151133022,0.743177415,0.454307752
V,0.387927781,0.409785954,0.408115462,0.272939134,0.252508559,0.384220307,0.207378532,0.260123588,0.235164915,0.164516602,0.24913644,1.170667305,0.957421445,0.207378532,1.82038268,0.759755465,0.957421445,0.245320552,1.817163168,1.069874946,0.653552427,0.160715706,0.749842751,0.107615064,0.420830421,0.155782074,0.755289308,0.435867504
V,0.400086335,0.414037044,0.425430332,0.301651494,0.262822091,0.383125743,0.217462909,0.273958272,0.245712437,0.172882667,0.240659738,1.198763976,0.955888123,0.217462909,1.844891992,0.774913865,0.955888123,0.240659738,1.830344067,1.08990757,0.636517157,0.172690468,0.743417804,0.103087306,0.45558583,0.172690468,0.740194491,0.481112442
V,0.37566075,0.417205345,0.412321837,0.27575227,0.258986449,0.360228967,0.217448467,0.266069416,0.214372662,0.160106884,0.255761087,1.166791574,0.959049979,0.199780727,1.832579527,0.767586133,0.959049979,0.240643755,1.839524155,1.067393054,0.677611926,0.165009247,0.773532827,0.110841455,0.393363731,0.162372175,0.770737564,0.415929973
V,0.373778968,0.403958063,0.405258012,0.270995438,0.239438308,0.364878192,0.216359211,0.26148818,0.236398576,0.173337885,0.246607488,1.141760063,0.959570636,0.202710106,1.81991684,0.762879765,0.959570636,0.228478661,1.803805605,1.068249565,0.66612404,0.164182673,0.737909338,0.102564103,0.403958063,0.171814006,0.73362017,0.430433324
V,0.374728695,0.406531619,0.419018561,0.271684005,0.236999236,0.365805304,0.208996115,0.255126516,0.237973115,0.167583767,0.254478163,1.162220558,0.951371663,0.208996115,1.822348541,0.773324507,0.951371663,0.244005648,1.818900455,1.080882821,0.660253521,0.160122863,0.739784277,0.116389664,0.422473795,0.154237059,0.748795813,0.440169014
V,0.367862017,0.398359564,0.395699371,0.260117727,0.232798188,0.356099775,0.200994294,0.248036716,0.228793989,0.175388444,0.247503876,1.158419942,0.909532475,0.200994294,1.799307485,0.763895848,0.909532475,0.225744235,1.780498877,1.048056458,0.62280044,0.167495245,0.735050808,0.110508041,0.425288166,0.161883755,0.736262172,0.4585247
V,0.384923486,0.413023287,0.426460446,0.282597933,0.239953859,0.364610993,0.215971291,0.265423863,0.234262444,0.169673001,0.250259381,1.187711008,0.932088476,0.207972583,1.834275736,0.799004571,0.932088476,0.231139797,1.825937689,1.089617564,0.638824613,0.179194661,0.740569312,0.102899151,0.451142341,0.168444954,0.749348044,0.477739777
V,0.374791523,0.3946504,0.410980571,0.275165491,0.230145547,0.362807713,0.214903148,0.255003379,0.240625242,0.175597806,0.256744037,1.157496081,0.939151907,0.204780472,1.81139254,0.786779204,0.939151907,0.241336101,1.797722891,1.083248557,0.641726635,0.170650394,0.718784167,0.112589708,0.441523643,0.167611865,0.722824315,0.475376988
V,0.365723389,0.410980571,0.41372241,0.270266011,0.231925049,0.367592197,0.214903148,0.243456225,0.248884038,0.176958297,0.255540229,1.159181992,0.962500968,0.206943999,1.829553497,0.794708069,0.962500968,0.241336101,1.797722891,1.075025775,0.640818392,0.167611865,0.726794868,0.112589708,0.434326106,0.164933199,0.730415581,0.466207674
V,0.390089055,0.40976102,0.404743349,0.269464019,0.233581498,0.366501398,0.204172803,0.263327411,0.234745049,0.170144003,0.236335579,1.188059018,0.91848102,0.212189022,1.823582921,0.767724734,0.91848102,0.236479642,1.810067284,1.067984025,0.623430527,0.162569116,0.743016897,0.118167789,0.445137355,0.15173317,0.752535844,0.463356527
V,0.384923486,0.404815307,0.400172973,0.258823529,0.214685736,0.364610993,0.203940421,0.251500686,0.243532253,0.177837841,0.245795087,1.195869477,0.891520997,0.197738074,1.803802213,0.757065908,0.891520997,0.231139797,1.78207142,1.072106228,0.587116583,0.160664709,0.714312407,0.113149318,0.48507125,0.157840093,0.718803312,0.519048904
V,0.385596394,0.4070468,0.388848904,0.260518977,0.229688456,0.37641421,0.2035234,0.255365047,0.235553787,0.170608302,0.23570226,1.169661503,0.89974652,0.202316559,1.807659327,0.711053822,0.89974652,0.232413926,1.771216991,1.067875574,0.604350308,0.169373485,0.708046196,0.118295573,0.463772964,0.158710166,0.730421285,0.480373257
V,0.375553541,0.403918666,0.400595655,0.272140944,0.221659532,0.375745886,0.206820131,0.259501523,0.239369354,0.173371865,0.23201181,1.163634927,0.896081708,0.196243626,1.799907673,0.697849711,0.896081708,0.236178633,1.806959091,1.067416794,0.64741594,0.164167192,0.744245748,0.12170513,0.420741157,0.153240526,0.731071349,0.470287699
V,0.378336736,0.413283099,0.402637291,0.266909865,0.241799821,0.370932933,0.206641549,0.244799933,0.233194258,0.164338977,0.244799933,1.158434635,0.924326545,0.206641549,1.820002406,0.666453737,0.924326545,0.240740949,1.806415978,1.080585135,0.657910872,0.165003871,0.73146189,0.129287774,0.427264256,0.154021517,0.757300237,0.437811412
V,0.361783563,0.41464765,0.415714498,0.279471353,0.238882432,0.378438515,0.21634113,0.265380282,0.233411713,0.166826539,0.240729488,1.141961034,0.953867229,0.20781285,1.830318672,0.678822684,0.953867229,0.238727865,1.817975439,1.094561944,0.687414008,0.157962069,0.731734115,0.116863887,0.411161276,0.154894553,0.738112645,0.439537897
V,0.37939637,0.414429517,0.410803023,0.271922058,0.246434427,0.375334401,0.216306082,0.2535874,0.232096129,0.172783143,0.233194258,1.156290318,0.973105496,0.20787419,1.834025527,0.700573279,0.973105496,0.240740949,1.807728744,1.097608548,0.666453737,0.172994241,0.717100813,0.120824419,0.439309345,0.154021517,0.741718266,0.44459446
V,0.376480999,0.400710933,0.412901965,0.287750341,0.235710731,0.376480999,0.214643935,0.256308321,0.238740556,0.189572182,0.242770847,1.172439197,0.912470603,0.197919169,1.805400111,0.72954509,0.912470603,0.247171885,1.806335433,1.084180531,0.637875886,0.178238181,0.725841165,0.118083841,0.447406415,0.155864768,0.721371351,0.484430189
V,0.368921184,0.406301586,0.40424072,0.29025372,0.248461019,0.37671341,0.20735268,0.260169724,0.241042595,0.182182602,0.247729174,1.155528382,0.934525901,0.205240374,1.812834225,0.724582619,0.934525901,0.241193199,1.807357402,1.081372261,0.657586994,0.175688472,0.729626816,0.12408427,0.426192346,0.161696288,0.736364415,0.452958096
V,0.367973673,0.403918666,0.411275332,0.283072531,0.25,0.370615018,0.208386313,0.256983389,0.239369354,0.173371865,0.251009522,1.16083735,0.933210321,0.197161945,1.803917542,0.739717568,0.933210321,0.240573736,1.794339204,1.078594943,0.638934264,0.164167192,0.719515331,0.111803399,0.441767993,0.153240526,0.738886837,0.451234658
V,0.379488027,0.40721264,0.403862529,0.272749526,0.240101078,0.37881011,0.218482149,0.268953622,0.241321422,0.173308928,0.256801437,1.176749618,0.928722125,0.198769808,1.818628564,0.728867413,0.928722125,0.242535625,1.814585995,1.092410747,0.64363156,0.165505983,0.729823965,0.11433239,0.449637358,0.165505983,0.743975337,0.474122915
V,0.353020725,0.406038724,0.40928132,0.291113393,0.25203876,0.37881011,0.216964308,0.266209125,0.232012438,0.174785719,0.264687522,1.155622354,0.952303053,0.200058741,1.816588191,0.745996142,0.952303053,0.23810468,1.81889102,1.069378575,0.669798767,0.16880105,0.754609346,0.108397502,0.401674544,0.157549718,0.756164842,0.429249316
V,0.385697841,0.42131286,0.420237166,0.289240781,0.243348448,0.382555647,0.219898753,0.265156152,0.237067428,0.168641489,0.248865864,1.183904325,0.971609668,0.211326814,1.847579114,0.738470013,0.971609668,0.248865864,1.841997322,1.100179664,0.669007407,0.171084086,0.748061264,0.120974718,0.436180548,0.167744453,0.746142767,0.469337416
V,0.373007116,0.409443794,0.41690109,0.300097739,0.25575273,0.3706109,0.226665473,0.267667708,0.242643643,0.174258502,0.258208475,1.172924433,0.939003947,0.208406018,1.836958172,0.741071536,0.939003947,0.243864499,1.817433988,1.074305222,0.648304298,0.166412804,0.748200504,0.117197457,0.426496396,0.166412804,0.752405996,0.459593057
V,0.365141846,0.393415203,0.398470769,0.269108187,0.241823688,0.368649158,0.205723091,0.262655104,0.238099664,0.172452245,0.253373013,1.150959118,0.922659805,0.19738786,1.790300496,0.736376602,0.922659805,0.239297657,1.790360392,1.062596192,0.64398184,0.155446353,0.732092476,0.109917171,0.419788609,0.163296398,0.723892664,0.45782992
V,0.370974514,0.417013515,0.420258805,0.27874181,0.245095836,0.37881011,0.211999576,0.261617769,0.232012438,0.174785719,0.245395281,1.16003054,0.965019374,0.208506758,1.83326824,0.746340611,0.965019374,0.245544867,1.830161088,1.118025778,0.677484385,0.176666313,0.719282973,0.116558821,0.442392635,0.170747571,0.724825976,0.473270245
W,0.274786931,0.507985296,0.53302222,0.470884768,0.267184402,0.408912777,0.331234609,0.372492254,0.372749411,0.096409278,0.360996024,0.929170387,1.578166477,0.303928539,2.139491599,0.636277142,1.578166477,0.293829476,2.241311319,0.791023809,1.459725056,0.312784941,2.142065323,1.215753563,1.219059386,0.158144182,0.928654611,0.030955154
W,0.269952066,0.5,0.525968772,0.454482155,0.274047654,0.395387442,0.326027753,0.35701552,0.370791147,0.086178081,0.375270666,0.911259356,1.573930065,0.299150921,2.120444922,0.622632911,1.573930065,0.289050072,2.200369614,0.788011264,1.438586848,0.307868105,2.091594587,1.152742576,1.186710044,0.140287753,0.941522655,0.043089041
W,0.286008008,0.519233182,0.537103486,0.466703543,0.26638013,0.397109596,0.32706267,0.365236732,0.383720009,0.120099991,0.356518608,0.924078254,1.579668744,0.298755081,2.142006008,0.643381676,1.579668744,0.286008008,2.238274816,0.789389952,1.45620148,0.311135696,2.15005797,1.252953915,1.231169884,0.164931269,0.897452563,0.059848146
W,0.28070797,0.49781684,0.541105261,0.474694594,0.253338988,0.403883518,0.339889919,0.368968722,0.36488313,0.131656592,0.365908805,0.946671347,1.535366511,0.293915308,2.126889237,0.62341338,1.535366511,0.291032145,2.229941982,0.776601991,1.421152989,0.306095359,2.118745998,1.265103636,1.176019804,0.169046687,0.857613431,0.089241366
W,0.271028385,0.498287144,0.523950858,0.474694594,0.241989629,0.397216965,0.32538383,0.360231455,0.361399987,0.134821021,0.362435519,0.939069433,1.524465522,0.29119307,2.112545901,0.640683253,1.524465522,0.291835881,2.216709539,0.781652723,1.407539496,0.312457249,2.122324927,1.296956054,1.18558126,0.178482732,0.826400784,0.11329664
W,0.284313725,0.509521038,0.540284146,0.471404521,0.245294039,0.416176182,0.333477477,0.366042249,0.37524822,0.11475196,0.372677996,0.975083667,1.549515929,0.291491544,2.130859292,0.653415008,1.549515929,0.284989056,2.23877438,0.791693225,1.416183173,0.307067838,2.136197796,1.26200502,1.166172247,0.171218129,0.875188781,0.106045626
W,0.273413213,0.498736619,0.53029361,0.466474355,0.244158494,0.401169607,0.331933703,0.353469209,0.373511075,0.128353502,0.38170723,0.956187156,1.556050517,0.306268821,2.134354916,0.645908943,1.556050517,0.285676872,2.224004407,0.784576588,1.41404521,0.302986437,2.140214041,1.268497083,1.188660194,0.170425505,0.875716475,0.08047095
W,0.261358057,0.493665914,0.513425819,0.459886662,0.231697693,0.388300772,0.318502605,0.349670602,0.355966752,0.119001772,0.349802928,0.894365099,1.540067121,0.293076975,2.101572021,0.662643668,1.540067121,0.270922021,2.167909914,0.772598571,1.389819919,0.29870757,2.0877634,1.219670934,1.194597861,0.156614024,0.87267966,0.040817271
W,0.271884536,0.496989058,0.521579359,0.460442727,0.232451653,0.405520072,0.324861061,0.353487052,0.367538335,0.117829017,0.385720738,0.959254323,1.53462232,0.295049842,2.113167865,0.650082979,1.53462232,0.282378002,2.194590826,0.777015023,1.379153287,0.298369553,2.102553616,1.254821844,1.146983972,0.176743526,0.851000956,0.10828702
W,0.276959579,0.48628615,0.513082303,0.450630962,0.228863188,0.394451349,0.323941772,0.33833395,0.352524869,0.114728691,0.353681745,0.964888305,1.488579131,0.299024072,2.10478067,0.639137491,1.488579131,0.277777778,2.160961149,0.754855981,1.317787918,0.293508811,2.065753716,1.204264994,1.101634423,0.164473589,0.865133972,0.106522915
W,0.251741372,0.487303859,0.510559513,0.458938359,0.222248109,0.384460504,0.31519458,0.333302266,0.351405115,0.128798303,0.371390676,0.931683182,1.506122949,0.289293255,2.089560436,0.656461184,1.506122949,0.273051856,2.166464731,0.802721373,1.356081191,0.299735827,2.091833854,1.256112733,1.160470387,0.176166066,0.836827097,0.096538409
W,0.271361921,0.486420672,0.521521236,0.467437204,0.212873805,0.41245355,0.336168952,0.340696222,0.350768229,0.145824351,0.392259586,0.992169172,1.528750683,0.297480677,2.11703709,0.642246267,1.528750683,0.282099764,2.180647456,0.792292709,1.345297178,0.296855717,2.081026519,1.276406473,1.092355187,0.174521619,0.808993923,0.184102101
W,0.267455261,0.48628615,0.497360499,0.446278894,0.210473754,0.383245704,0.323941772,0.336855035,0.355729124,0.124225999,0.37498487,0.966439384,1.498637726,0.294126725,2.101370718,0.630630052,1.498637726,0.270995636,2.156061695,0.80083698,1.323630271,0.305035208,2.088501216,1.234379524,1.122692906,0.16308794,0.857757543,0.115909463
W,0.270505077,0.499791023,0.528243972,0.44878888,0.222472285,0.397316657,0.314623323,0.331159532,0.354324071,0.106436902,0.375322933,0.963827144,1.542116205,0.293077972,2.105447524,0.668320603,1.542116205,0.282099764,2.178410686,0.801903669,1.365099658,0.308513551,2.083702106,1.173776364,1.12283055,0.137971454,0.911029598,0.05618906
W,0.27213343,0.49573654,0.523053444,0.461744028,0.23632405,0.409901047,0.330237193,0.354486075,0.347090331,0.10728203,0.378303063,1.020035146,1.548980188,0.299842726,2.122742975,0.651920241,1.548980188,0.274721128,2.208153843,0.779997581,1.369340841,0.299212804,2.109860051,1.196614722,1.099099117,0.156615139,0.923488056,0.097613021
W,0.284482708,0.481291675,0.521085579,0.483682211,0.230756908,0.423388684,0.337630889,0.357809561,0.353485419,0.128950455,0.383482494,1.017059409,1.574407244,0.289672288,2.105561921,0.654223554,1.574407244,0.288508607,2.218807449,0.808749254,1.412377318,0.292479096,2.121207066,1.269295518,1.11975206,0.17890478,0.865025951,0.152197791
W,0.262586697,0.510159831,0.550100538,0.476740795,0.237270583,0.409385701,0.330464605,0.360599342,0.370950972,0.110255329,0.37376074,0.986153641,1.645100944,0.300292139,2.138326266,0.68760303,1.645100944,0.291024222,2.261589434,0.832110169,1.491439636,0.290681639,2.140561791,1.238136207,1.174026398,0.15269598,0.915958336,0.071981575
W,0.289889684,0.48154918,0.535890843,0.486104343,0.201802912,0.443210352,0.325397419,0.343169677,0.350217586,0.142528231,0.377855805,1.046723703,1.597747792,0.291044299,2.096397648,0.630452453,1.597747792,0.284551788,2.217154105,0.848532655,1.432825757,0.291044299,2.116413616,1.295871618,1.095173914,0.170955424,0.832918,0.214909931
W,0.304864786,0.500674439,0.54440321,0.505465691,0.251681579,0.431367479,0.341555616,0.363436908,0.360105611,0.129149223,0.362108067,1.040863876,1.621092412,0.285934574,2.124953211,0.620155735,1.621092412,0.275108225,2.244954063,0.824331116,1.466688871,0.282713151,2.158513043,1.288390416,1.149791644,0.183434685,0.891425495,0.149881043
W,0.293673122,0.50846493,0.546474287,0.494752956,0.260768096,0.407251346,0.331147303,0.365593403,0.371155086,0.110431526,0.378185656,1.05368112,1.621321352,0.282842712,2.117799134,0.605744855,1.621321352,0.286441583,2.264056364,0.821776778,1.493563426,0.297140847,2.189576192,1.268800086,1.177554307,0.17502613,0.945954158,0.111748847
W,0.313438134,0.506896878,0.546546645,0.515289119,0.253448439,0.434660487,0.345666449,0.384147686,0.379870334,0.144690903,0.385871817,1.09309329,1.665348744,0.299270628,2.146041538,0.611788469,1.665348744,0.282958229,2.29418311,0.828663386,1.523843717,0.313438134,2.250862217,1.385506502,1.214781645,0.198544541,0.899857015,0.194123217
W,0.308014726,0.502160588,0.528905629,0.490831823,0.254379265,0.423430255,0.32683224,0.359331274,0.379934762,0.133117463,0.380981416,1.063676953,1.644242712,0.283791439,2.107749573,0.599485427,1.644242712,0.279550233,2.235778572,0.791316738,1.489735913,0.308014726,2.206691484,1.347896246,1.203983764,0.196028259,0.891081859,0.176521333
W,0.29739642,0.517639447,0.563527572,0.526162897,0.247237194,0.451198019,0.335125321,0.368448989,0.380743299,0.166544509,0.390648484,1.088553496,1.678902819,0.298274993,2.146434308,0.569991314,1.678902819,0.296868028,2.29189304,0.843649081,1.552985739,0.325138253,2.253204635,1.411880272,1.232879405,0.188645669,0.880082208,0.209917396
W,0.327193678,0.518004742,0.556609669,0.525225731,0.250834152,0.4542753,0.34549008,0.371390676,0.365777396,0.169880595,0.379025695,1.110404137,1.66225056,0.300309301,2.159698378,0.553742991,1.66225056,0.288598553,2.287852827,0.802251474,1.522945631,0.317984368,2.236067977,1.386750491,1.197433152,0.19242967,0.877058019,0.241348994
W,0.323949893,0.513300613,0.557764862,0.517023229,0.263157895,0.438042835,0.344510387,0.361855907,0.375297311,0.147787144,0.380652932,1.120960442,1.630370455,0.300932566,2.155894205,0.515888613,1.630370455,0.299513065,2.292601056,0.81117278,1.516617239,0.328035172,2.254171973,1.374402995,1.201471149,0.19282904,0.913298768,0.211787719
W,0.337598286,0.510492644,0.565685425,0.524365239,0.262339318,0.46499374,0.339055901,0.377010592,0.365198389,0.17265057,0.385205869,1.146095217,1.659773875,0.305205971,2.15172438,0.51710469,1.659773875,0.293117397,2.304587444,0.775091687,1.550819492,0.311250241,2.241379223,1.410450234,1.197989183,0.195567317,0.887847945,0.25918735
W,0.341567678,0.52604246,0.553046659,0.526971773,0.252205666,0.451159211,0.33772612,0.365555101,0.36481074,0.168137111,0.376688327,1.157866383,1.653264223,0.303113487,2.163784072,0.517708587,1.653264223,0.303113487,2.295951403,0.789253139,1.521438976,0.327261579,2.253963684,1.399063046,1.186070434,0.192272142,0.90724555,0.251125552
W,0.343288546,0.529364363,0.564582626,0.533203478,0.252354353,0.445817834,0.353853733,0.373180193,0.372420305,0.181276556,0.407576962,1.167064548,1.672710477,0.309436113,2.187991952,0.512064089,1.672710477,0.319525143,2.332429341,0.808594065,1.557582204,0.324277362,2.273233835,1.415575039,1.199055341,0.185905639,0.911245451,0.256363764
W,0.309725028,0.518947907,0.566773432,0.520746692,0.24463439,0.448073741,0.338247603,0.367700313,0.366951584,0.160444926,0.393148136,1.112238152,1.664553115,0.304892269,2.157826597,0.500934221,1.664553115,0.293868399,2.287383486,0.804005375,1.549512859,0.325316128,2.239853052,1.384536635,1.215095735,0.172982636,0.906218585,0.207663941
W,0.304555301,0.512591144,0.546693496,0.525588331,0.253534303,0.437437385,0.344034215,0.362090075,0.360619951,0.155982825,0.379287363,1.070059636,1.651346216,0.30991547,2.161189367,0.528209736,1.651346216,0.299631449,2.268265334,0.767555549,1.516028542,0.323502139,2.218657125,1.38079998,1.217217815,0.192562517,0.880745058,0.190063402
W,0.331931462,0.515381761,0.547179143,0.502543467,0.245009692,0.461547315,0.333846467,0.360914455,0.369496734,0.177937372,0.365594254,1.078564865,1.692525002,0.300516626,2.145499049,0.515381761,1.692525002,0.278496968,2.236851842,0.795025439,1.535595503,0.310086836,2.19941846,1.400966517,1.212319886,0.200138074,0.847297647,0.23323516
W,0.311174946,0.52917879,0.562274564,0.510827345,0.250941724,0.449282369,0.346584431,0.364034375,0.386448246,0.157139076,0.381816595,1.092497993,1.675728367,0.30274426,2.173839203,0.516390819,1.675728367,0.280561377,2.253361135,0.821127635,1.509976885,0.316330044,2.219490389,1.367582725,1.195383255,0.17406827,0.884169353,0.213062737
W,0.280517787,0.50300552,0.531737043,0.502074698,0.261333538,0.43268249,0.333973744,0.367182904,0.388236591,0.164398987,0.367748671,1.006682454,1.646012002,0.297250043,2.129219548,0.538439263,1.646012002,0.285658593,2.23304422,0.803966259,1.516814969,0.310589273,2.193356061,1.365790839,1.238712026,0.187997434,0.862537474,0.144906594
W,0.279437163,0.517924108,0.537840335,0.479124273,0.259749174,0.445567237,0.330943082,0.363850884,0.375991765,0.140719509,0.393501359,0.98953388,1.672233905,0.29919425,2.144446933,0.613548505,1.672233905,0.293685024,2.233144594,0.813532578,1.504645591,0.32108065,2.163968583,1.322923879,1.212705357,0.189819488,0.84534402,0.185742718
W,0.258935835,0.488705889,0.522528046,0.484224539,0.252302641,0.390766403,0.334236415,0.374561721,0.36632284,0.119748469,0.390766403,0.950932617,1.574552994,0.301145956,2.119869688,0.613212406,1.574552994,0.286132682,2.215805849,0.781594791,1.441458476,0.299856246,2.101139069,1.258129268,1.162755682,0.174423074,0.854041385,0.096944902
W,0.27925195,0.482063607,0.50846053,0.454235925,0.223606798,0.393758646,0.336877186,0.354913092,0.347071629,0.158548462,0.362078607,0.942814448,1.49224294,0.283652456,2.099038662,0.627577255,1.49224294,0.27925195,2.165450141,0.723967154,1.342221902,0.291783507,2.044572138,1.297280147,1.103871419,0.190845535,0.74888296,0.193945041
W,0.277375201,0.49114166,0.505043355,0.455277207,0.233235903,0.390417441,0.318963746,0.352142506,0.349303642,0.144911269,0.380555636,0.945376339,1.507463931,0.293083435,2.100394777,0.658935683,1.507463931,0.286840261,2.180010064,0.75544128,1.357022393,0.298590704,2.063878508,1.273049615,1.119975302,0.183743753,0.79171351,0.153701611
W,0.281527201,0.487709608,0.517973912,0.457269841,0.200500781,0.411182535,0.332393703,0.347150865,0.339852392,0.145601714,0.382705837,0.984753583,1.472298753,0.298070266,2.113135421,0.655526498,1.472298753,0.292108258,2.198077498,0.765411675,1.325765085,0.298070266,2.061787484,1.278441389,1.077119533,0.175214757,0.787224254,0.20655173
W,0.288426169,0.482807879,0.52292282,0.457221745,0.214355489,0.413667366,0.331792415,0.362105909,0.352943289,0.153690239,0.371390676,0.995377246,1.457501405,0.295074508,2.106087237,0.634632666,1.457501405,0.279161305,2.204325685,0.752467206,1.327234615,0.296676998,2.082790734,1.288276047,1.08794333,0.176166066,0.79573215,0.200430571
W,0.312713022,0.458139002,0.469448789,0.414878767,0.199098756,0.379504913,0.292916242,0.311753041,0.33682448,0.158911622,0.348953367,0.976378947,1.340523265,0.268769032,2.018294002,0.588703448,1.340523265,0.251186767,2.072966463,0.724924254,1.188050911,0.294447174,2.007348807,1.281215702,1.032009248,0.183427261,0.72657627,0.249840714
W,0.30925625,0.445160451,0.472784413,0.411808121,0.188337114,0.381795338,0.297787124,0.316748782,0.325984711,0.160842414,0.332991152,0.969638012,1.32570494,0.268131436,2.009942309,0.598336524,1.32570494,0.256823337,2.084773534,0.670642839,1.196611804,0.284573443,1.985214678,1.274952488,1.015995199,0.181399632,0.710286664,0.260365895
W,0.320993932,0.443243606,0.453490202,0.407890197,0.176074742,0.373135166,0.280781882,0.309988947,0.334372139,0.146503041,0.331845361,0.958747927,1.314744992,0.268131512,1.989891689,0.559122851,1.314744992,0.234500599,2.032353864,0.634846509,1.162801676,0.286224857,1.992656787,1.257397275,1.033933619,0.174875581,0.735334509,0.223473444
W,0.168799143,0.502732261,0.542949832,0.299771603,0.074942901,0.334745866,0.345618366,0.38641308,0.23699026,0.26689488,0.440578698,0.625595607,1.796838929,0.330421068,2.173627736,1.071485974,1.796838929,0.427160103,2.306185845,0.849979855,1.724759265,0.270210471,1.707397282,1.337601616,1.081981946,0.207066927,0.370116605,0.255621724
W,0.328619525,0.420847706,0.447874883,0.382191538,0.186700174,0.361315875,0.280108966,0.300498326,0.310402779,0.148874988,0.310402779,0.905135336,1.318973423,0.256452412,1.956330209,0.569532251,1.318973423,0.24383217,2.014172083,0.607851727,1.190337068,0.274416064,1.903785668,1.215703455,0.9988484,0.171842253,0.689327673,0.22150126
W,0.32551921,0.414862753,0.428248851,0.358079886,0.174382998,0.336691757,0.266178205,0.293084975,0.275439332,0.160333842,0.301000484,0.907330759,1.237717891,0.242900318,1.92330533,0.55839626,1.237717891,0.230176841,1.971455975,0.545962558,1.11718545,0.255603697,1.813866652,1.160324956,0.906985175,0.160333842,0.655118701,0.253510063
W,0.313206552,0.400704039,0.431540085,0.352409219,0.169347831,0.302816695,0.26077612,0.290366804,0.268106968,0.150695354,0.28555819,0.874309025,1.181222191,0.243317988,1.904304862,0.563140487,1.181222191,0.235477316,1.966298613,0.523319221,1.112342983,0.25323314,1.781635795,1.142232758,0.915972422,0.157875301,0.65155079,0.226417078
W,0.227286331,0.498011661,0.479644197,0.425901776,0.082258301,0.340308712,0.364494463,0.376609537,0.418504945,0.297462703,0.399251088,0.694433673,1.663180044,0.31030868,2.169163435,0.741466306,1.663180044,0.342215218,2.192582278,0.624484172,1.541657508,0.384812521,2.149700014,1.862026795,1.455297907,0.250178856,0.288806577,0.407636921
W,0.28856796,0.49993813,0.489559393,0.433815619,0.067661472,0.330163098,0.355429481,0.367243253,0.362324973,0.290064803,0.401062681,0.6771631,1.675219332,0.309864225,2.163137437,0.756478249,1.675219332,0.3448278,2.216951185,0.650984825,1.58391444,0.362154186,2.085436948,1.804953453,1.408295499,0.243956905,0.281623954,0.397498986
W,0.327175161,0.387042479,0.415345254,0.326451322,0.158538777,0.301493513,0.251437408,0.261581917,0.250494809,0.153805205,0.277276277,0.856420198,1.153051887,0.228647875,1.866770089,0.532630335,1.153051887,0.231219924,1.913376317,0.48503539,1.076911054,0.240866023,1.723201836,1.111661635,0.872903824,0.158538777,0.62295855,0.238769888
W,0.310987771,0.386255192,0.422382943,0.349511211,0.153684094,0.320593307,0.247974478,0.26104983,0.255116104,0.12773109,0.276712266,0.888268589,1.184827711,0.235424441,1.869364149,0.519725183,1.184827711,0.222696187,1.908311795,0.541645334,1.068950514,0.245227746,1.750637263,1.077757868,0.863692866,0.141096125,0.675104648,0.214065428
W,0.33363528,0.42145581,0.44384682,0.365034245,0.167705098,0.346770818,0.262797451,0.276812211,0.273061348,0.166770801,0.294108823,0.942669083,1.207942466,0.23251344,1.915528648,0.555090083,1.207942466,0.22926513,1.972086459,0.580193933,1.085932779,0.255440795,1.821606434,1.198879685,0.880695748,0.170293864,0.625149982,0.318296246
W,0.31480732,0.416261428,0.445559102,0.364519735,0.167600381,0.348495785,0.274419657,0.278189178,0.288000126,0.178542119,0.29557183,0.917228388,1.275392264,0.233670049,1.923039534,0.563144453,1.275392264,0.222602391,1.966532891,0.605752419,1.128108913,0.264104703,1.844100589,1.232118663,0.926881167,0.175870515,0.613980948,0.306887647
W,0.293593009,0.417457026,0.460291479,0.386968198,0.177159509,0.336809673,0.274925497,0.281668858,0.284298663,0.143902582,0.315377373,0.962777104,1.200341848,0.242001405,1.93201275,0.562245362,1.200341848,0.233287568,2.000258833,0.638757692,1.089533576,0.252471124,1.869158971,1.149336014,0.913420152,0.16797198,0.719962466,0.24950608
